,Unnamed: 0,name,lat,lng,formatted_address,rating,user_ratings_total,latest_reviews,positive_words,negative_words,categories
190,190,Maha Meegaskada Wewa,8.672284199999998,80.5746271,Puhudivula Sri Lanka,3.5759999999999987,1.0,"['neglected', 'wishing', 'online', 'seemed', 'lack', 'visited', 'level', 'Definitely', 'expected', 'bit', 'site', 'area', 'family', 'locals', 'Maha', 'water', 'felt', 'atmosphere', 'day', 'maintenance', 'spot', 'Lanka', 'wellmaintained', 'enhance', 'experience', 'appreciated', 'lacked', 'serenity', 'stop', 'made', 'youre', 'traveler', 'lacking', 'solo', 'enjoy', 'scenery', 'tours', 'paths', 'based', 'Wewa', 'looking', 'reality', 'hoping', 'vibrant', 'got', 'appealing', 'found', 'sparse', 'amenities', 'place', 'views', 'experiences', 'photos', 'activities', 'engage', 'areas', 'part', 'hopes', 'dont', 'vacation', 'Meegaskada', 'engaging', 'plan', 'return', 'left', 'kids', 'okay', 'trip', 'Sri']",33,4,"historical monuments, sightseeing"
191,191,Maha Oya Hot Water Springs,7.5521810999999985,81.35304090000002,Maha Oya Hot Water Springs Sri Lanka,4.3,180.0,"['neglected', 'weekends', 'visited', 'fascinating', 'created', 'ambiance', 'quieter', 'children', 'getaway', 'Overall', 'experience', 'spots', 'price', 'fun', 'surrounding', 'friends', 'vendors', 'washroom', 'rooms', 'wells', 'found', 'ticket', 'hopping', 'Water', 'dampened', 'worth', 'Maha', 'snacks', 'soothing', 'springs', 'selling', 'feeling', 'heat', 'enjoyed', 'place', 'facilities', 'rejuvenated', 'didnt', 'couple', 'offers', 'bathing', 'bit', 'ruin', 'see', 'feelings', 'Highly', 'splashing', 'spot', 'hidden', 'changing', 'drinks', 'season', 'loved', 'enjoy', 'exploring', 'blast', 'Hot', 'get', 'kids', 'family', 'recommend', 'surroundings', 'interesting', 'water', 'felt', 'day', 'maintenance', 'use', 'appreciated', 'relaxing', 'made', 'Oya', 'gem', 'visit', 'nature', 'Springs', 'sight', 'areas', 'crowded', 'left', 'bubbling', 'trip']",35,1,hot springs
192,192,Maha Viharaya Anuradhapura,8.3446885,80.3965833,Anuradhapura Sri Lanka,4.7,187.0,"['history', 'site', 'ensure', 'quieter', 'Lankan', 'grounds', 'Overall', 'experience', 'friends', 'prepared', 'reflection', 'found', 'photos', 'Buddhism', 'structures', 'spent', 'worthwhile', 'Sri', 'fascinated', 'Maha', 'significance', 'touch', 'sheer', 'walking', 'size', 'expectations', 'time', 'making', 'architecture', 'hours', 'enriching', 'place', 'sacred', 'taking', 'couple', 'offers', 'bit', 'shared', 'stories', 'serenity', 'spirituality', 'solo', 'visitors', 'glimpse', 'connection', 'based', 'exploring', 'morning', 'wellpreserved', 'mustvisit', 'get', 'kids', 'family', 'recommend', 'Visiting', 'signage', 'wasnt', 'destination', 'kept', 'guides', 'steeped', 'ones', 'heritage', 'lacked', 'anyone', 'disappointed', 'made', 'traveler', 'illuminating', 'peak', 'Lankas', 'visit', 'Viharaya', 'areas', 'light', 'crowded', 'appreciating', 'adds', 'trip']",28,3,"historical monuments, history tours, architecture tours, sightseeing"
193,193,Mahakarambewa Wewa,8.034722200000001,79.9422222,Mahakarambewa Wewa Sri Lanka,3.808,1.0,"['neglected', 'lack', 'bit', 'visited', 'Lanka', 'needs', 'expected', 'area', 'breathtaking', 'locals', 'surroundings', 'felt', 'day', 'want', 'spot', 'birds', 'experience', 'inviting', 'fishing', 'spots', 'ended', 'stop', 'maintained', 'grass', 'friends', 'check', 'attractions', 'lacking', 'crowds', 'benches', 'walking', 'feeling', 'edges', 'scenery', 'escape', 'paths', 'prepared', 'Wewa', 'litter', 'charming', 'saw', 'hoping', 'leaving', 'struggled', 'Mahakarambewa', 'lake', 'amenities', 'place', 'activities', 'better', 'engage', 'expect', 'Unfortunately', 'dont', 'hoped', 'relax', 'facilities', 'find', 'management', 'picnic', 'mustvisit', 'attention', 'left', 'couple', 'decided', 'feels', 'trip', 'Sri', 'marred']",32,6,"fishing, bird watching, walking"
194,194,Mahamevnawa Buddhist Monastery  Polgahawela,7.3417595,80.2536578,Polgahawela Sri Lanka,4.9,1573.0,"['connect', 'visited', 'tranquil', 'stunning', 'children', 'meditation', 'highlight', 'experience', 'monastery', 'friends', 'retreat', 'Dhamma', 'appreciate', 'opportunity', 'weekday', 'relaxation', 'participated', 'found', 'draws', 'insights', 'breath', 'Buddhism', 'visiting', 'Sri', 'families', 'fascinated', 'tree', 'amazed', 'Nonetheless', 'tranquility', 'design', 'Polgahawela', 'provided', 'Bodhi', 'walking', 'escape', 'paths', 'Though', 'perfect', 'calming', 'enjoyed', 'making', 'architecture', 'hours', 'place', 'Mahamevnawa', 'talk', 'offers', 'teachings', 'bit', 'environment', 'Lanka', 'values', 'enlightening', 'gift', 'shared', 'stories', 'spot', 'hidden', 'Monastery', 'quality', 'spirituality', 'learn', 'sculptures', 'avoid', 'space', 'peace', 'spend', 'Buddhist', 'engaging', 'Joining', 'monks', 'get', 'seeking', 'kids', 'welcoming', 'family', 'recommend', 'reflects', 'surroundings', 'instill', 'practices', 'joined', 'anyone', 'relaxing', 'gem', 'visit', 'took', 'culture', 'offered', 'shop', 'session', 'crowded', 'reflecting']",23,5,"spiritual retreats, cultural experiences, temple pilgrimages"
195,195,Mahamevnawa Buddhist Monastery Galle,6.0414191,80.27381679999998,Padinnoruwa Sri Lanka,4.8,323.0,"['visited', 'stunning', 'emphasis', 'variety', 'children', 'impressive', 'finding', 'meditation', 'grounds', 'experience', 'monastery', 'retreat', 'Dhamma', 'Nevertheless', 'trouble', 'Sadhaam', 'participated', 'reflection', 'found', 'surprise', 'make', 'Buddhism', 'distance', 'families', 'quietude', 'program', 'reach', 'tranquility', 'atmosphere', 'drawback', 'provided', 'Bodhi', 'serene', 'downside', 'escape', 'Program', 'learning', 'enjoyed', 'backdrop', 'architecture', 'Nestled', 'place', 'inspiring', 'engage', 'Mahamevnawa', 'Seela', 'life', 'offers', 'effort', 'pleasant', 'bit', 'hall', 'programs', 'Highly', 'enlightening', 'stumbled', 'spot', 'hidden', 'Monastery', 'visitors', 'rejuvenating', 'exploring', 'city', 'activities', 'peace', 'Childrens', 'Buddhist', 'engaging', 'Dharma', 'monks', 'way', 'seeking', 'welcoming', 'family', 'recommend', 'Visiting', 'attended', 'surroundings', 'interesting', 'felt', 'sense', 'joined', 'Galle', 'anyone', 'appreciated', 'traveler', 'gem', 'visit', 'nature', 'took', 'helped', 'pace', 'wall', 'session', 'trip', 'limited']",25,3,"historical monuments, temple pilgrimages, cultural experiences, architecture tours"
196,196,Makandawa Conservation Center Makandawa Forest,6.9909196,80.40536829999998,Kitulgala Sri Lanka,4.7,127.0,"['visited', 'greenery', 'wildlife', 'nuisance', 'stunning', 'bring', 'created', 'variety', 'getaway', 'highlight', 'Overall', 'twist', 'tried', 'experience', 'check', 'signs', 'maintained', 'fun', 'friends', 'rafting', 'bird', 'hikes', 'prepared', 'adventure', 'found', 'exhilarating', 'swimming', 'make', 'river', 'fee', 'spent', 'wellmarked', 'staff', 'considering', 'Dont', 'encountered', 'enjoying', 'challenging', 'tranquility', 'added', 'snacks', 'provided', 'flora', 'boat', 'chance', 'atha', 'pools', 'service', 'scenery', 'escape', 'looking', 'watching', 'charming', 'enjoyed', 'expectations', 'time', 'hours', 'guidance', 'enriching', 'place', 'navigation', 'side', 'reputation', 'tip', 'plenty', 'couple', 'offers', 'bit', 'see', 'breathtaking', 'Highly', 'trails', 'forget', 'marked', 'splashing', 'hiking', 'hidden', 'vatuna', 'sections', 'waterfall', 'sights', 'refreshing', 'loved', 'thrilled', 'Makandawa', 'biodiversity', 'Conservation', 'instructions', 'thereVisiting', 'prices', 'blast', 'loversWe', 'city', 'delivered', 'beauty', 'given', 'swim', 'leeches', 'way', 'species', 'kids', 'unwind', 'family', 'recommend', 'hike', 'peaceful', 'lovers', 'signage', 'repellent', 'beforehand', 'times', 'entrance', 'surroundings', 'vala', 'water', 'felt', 'day', 'marvel', 'appreciated', 'made', 'astonishing', 'lacking', 'wished', 'ride', 'gem', 'dip', 'clearer', 'sounds', 'visit', 'nature', 'ferry', 'crossing', 'helped', 'areas', 'overcharged', 'trekking', 'trek', 'spotted', 'Center', 'heads', 'trip']",25,1,"wildlife viewing, hiking, bird watching"
197,197,Maligawila Buddha Statue,6.7283835000000005,81.35236359999998,Okkampitiya Sri Lanka,4.4,517.0,"['history', 'site', 'stunning', 'artistry', 'highlight', 'grounds', 'Overall', 'restoration', 'experience', 'surrounding', 'conditions', 'friends', 'Bodhisattva', 'Buddha', 'roads', 'found', 'road', 'visiting', 'spent', 'mustsee', 'Sri', 'traveled', 'fascinated', 'challenging', 'tranquility', 'Maligawila', 'serene', 'look', 'size', 'heat', 'enjoyed', 'expectations', 'time', 'making', 'amenities', 'carved', 'statue', 'detailing', 'captivated', 'bit', 'Lanka', 'adds', 'spot', 'serenity', 'rewarding', 'refreshing', 'crowds', 'exploring', 'avoid', 'morning', 'leading', 'get', 'kids', 'family', 'recommend', 'Visiting', 'plaques', 'lovers', 'area', 'journey', 'moved', 'Statue', 'anyone', 'appreciated', 'traveler', 'depth', 'gem', 'visit', 'took', 'culture', 'sight', 'towering', 'art', 'story', 'picnic', 'views', 'trip']",29,2,"historical monuments, history tours, sightseeing, architecture tours"
198,198,Mandathivu Beach,9.6035805,80.0002593,Mandaitivu South Sri Lanka,4.8,129.0,"['environment', 'bit', 'colors', 'visited', 'see', 'area', 'fascinating', 'stunning', 'feel', 'interesting', 'view', 'spot', 'hidden', 'getaway', 'turns', 'experience', 'fishing', 'beach', 'made', 'friends', 'youre', 'waters', 'loved', 'reviews', 'recommended', 'walking', 'Watching', 'gem', 'checkpoint', 'looking', 'perfect', 'calming', 'enjoyed', 'expectations', 'visit', 'evening', 'village', 'nature', 'found', 'fishermen', 'Mandathivu', 'ideal', 'amenities', 'work', 'harbor', 'place', 'activities', 'areas', 'make', 'swimming', 'tourists', 'beauty', 'met', 'isnt', 'Beach', 'facilities', 'charm', 'life', 'taking', 'couple', 'views', 'family']",16,2,"beach visits, beachfront dining, fishing, swimming"
199,199,Manelwatta Temple,6.9449210999999975,79.95136140000002,Sri Lanka,4.8,1673.0,"['weekends', 'stunning', 'noticed', 'ambiance', 'Temple', 'Lankan', 'meditation', 'explain', 'grounds', 'Overall', 'experience', 'spots', 'signs', 'surrounding', 'retreat', 'soaking', 'Buddha', 'nice', 'temples', 'reflection', 'found', 'temple', 'enchanting', 'structures', 'spent', 'Sri', 'Manelwatta', 'refreshments', 'hustle', 'significance', 'escape', 'litter', 'enjoyed', 'captivating', 'expecting', 'making', 'architecture', 'hours', 'Climbing', 'place', 'statue', 'Poya', 'bit', 'environment', 'days', 'breathtaking', 'view', 'caf', 'spot', 'addition', 'run', 'influences', 'helps', 'rewarding', 'crowds', 'visitors', 'disappoint', 'exploring', 'city', 'beauty', 'pathways', 'mustvisit', 'kids', 'family', 'Visiting', 'peaceful', 'came', 'area', 'spaces', 'Thai', 'surroundings', 'felt', 'day', 'maintenance', 'use', 'anyone', 'appreciated', 'pond', 'gem', 'offered', 'photography', 'areas', 'crowded', 'reflecting', 'adds']",30,6,"temple pilgrimages, architecture tours, cultural experiences, sightseeing"
200,200,Mannar Dutch Fort,8.9758559,79.9169964,Mannar Sri Lanka,4.4,817.0,"['visited', 'capturing', 'history', 'site', 'stunning', 'wanting', 'ongoing', 'experience', 'surrounding', 'friends', 'era', 'Dutch', 'mean', 'opportunity', 'found', 'make', 'opportunities', 'spent', 'colonial', 'take', 'Sri', 'something', 'regarding', 'closed', 'Nonetheless', 'significance', 'youre', 'scenery', 'provides', 'expectations', 'charming', 'enjoyed', 'captivating', 'backdrop', 'architecture', 'manage', 'hour', 'soak', 'state', 'better', 'didnt', 'taking', 'Watch', 'couple', 'bit', 'Lanka', 'breathtaking', 'feel', 'picturesque', 'spot', 'hidden', 'group', 'learn', 'exploring', 'exploration', 'moat', 'wellpreserved', 'family', 'Visiting', 'lovers', 'area', 'parts', 'Mannar', 'pictures', 'maintenance', 'Fort', 'renovations', 'stop', 'traveling', 'atop', 'striking', 'gem', 'desired', 'visit', 'outing', 'offered', 'accessible', 'fort', 'areas', 'leaves', 'views', 'remnants']",36,0,"historical monuments, architecture tours, history tours, historic sites"
201,201,Marakolliya,6.0613722,80.818401,Marakolliya Sri Lanka,3.902999999999999,1.0,"['visited', 'Surfing', 'highlight', 'Overall', 'tried', 'experience', 'love', 'fun', 'frustrated', 'conditions', 'friends', 'sand', 'fell', 'found', 'fins', 'expect', 'disappointing', 'dont', 'visiting', 'inconsistent', 'live', 'expected', 'challenging', 'whales', 'set', 'waves', 'ended', 'wanted', 'chance', 'surfing', 'scenery', 'watching', 'heat', 'enjoyed', 'expectations', 'making', 'hours', 'lackluster', 'didnt', 'offers', 'marred', 'Whale', 'meet', 'spot', 'enjoy', 'Marakolliya', 'saw', 'hype', 'beauty', 'bag', 'caught', 'went', 'loss', 'find', 'kids', 'family', 'recommend', 'anything', 'beautiful', 'playing', 'trap', 'area', 'wasnt', 'issues', 'felt', 'decent', 'overcrowded', 'beach', 'made', 'tourist', 'packed', 'walk', 'visit', 'think', 'faced', 'whale', 'relax', 'spotted', 'views', 'trip']",30,4,"surfing, whale watching, beach visits"
202,202,Marakolliya Beach,6.0422218,80.823073,Kapuhenwala Road Sri Lanka,4.3,180.0,"['bit', 'lack', 'visited', 'see', 'breathtaking', 'stunning', 'times', 'family', 'shore', 'challenging', 'holiday', 'Whale', 'splashing', 'day', 'food', 'spot', 'hidden', 'whales', 'highlight', 'rides', 'wellmaintained', 'afternoon', 'experience', 'waves', 'fun', 'beach', 'serene', 'made', 'sea', 'friends', 'moment', 'loved', 'waters', 'sand', 'surfing', 'Watching', 'gem', 'perfect', 'watching', 'Marakolliya', 'enjoyed', 'time', 'visit', 'managed', 'sunsets', 'blast', 'Id', 'amenities', 'views', 'catching', 'hoped', 'beginners', 'went', 'Beach', 'crowded', 'return', 'get', 'didnt', 'kids', 'stalls', 'trip', 'wait', 'recommend']",27,5,"whale watching, beach visits, surfing"
203,203,Maritime Museum,6.028025,80.2180559,Galle  Sri Lanka,4.3,1022.0,"['history', 'fascinating', 'ambiance', 'exhibits', 'enthralled', 'adventures', 'Overall', 'afternoon', 'experience', 'presents', 'found', 'shipwrecks', 'Maritime', 'maritime', 'Museum', 'fee', 'charm', 'visiting', 'staff', 'Sri', 'fascinated', 'decision', 'Galles', 'pirate', 'fishing', 'look', 'size', 'museum', 'heat', 'enjoyed', 'captivating', 'remains', 'boards', 'place', 'trade', 'seafaring', 'impact', 'artifacts', 'detailing', 'building', 'regions', 'bit', 'pleasant', 'Lanka', 'blend', 'stories', 'showcasing', 'hidden', 'enthusiasts', 'sea', 'recommendation', 'glimpse', 'exploring', 'models', 'truly', 'showcases', 'displays', 'kids', 'family', 'recommend', 'Visiting', 'lack', 'times', 'islands', 'day', 'maintenance', 'use', 'ones', 'Fort', 'Galle', 'anyone', 'appreciated', 'stop', 'made', 'gem', 'visit', 'culture', 'wellcurated', 'lot', 'learned', 'ventilation', 'adds']",24,2,"history tours, museum visits"
204,204,Martin Wickramasinghe Folk Museum,5.989937,80.328019,Koggala Sri Lanka,4.8,1140.0,"['history', 'fascinating', 'Wickramasinghe', 'Martin', 'ambiance', 'exhibits', 'children', 'Lankan', 'highlight', 'shouldnt', 'Overall', 'experience', 'price', 'put', 'friends', 'preserved', 'found', 'finished', 'intriguing', 'Museum', 'arts', 'Koggala', 'staff', 'information', 'Sri', 'expected', 'provided', 'English', 'downside', 'museum', 'charming', 'time', 'enjoyed', 'Folk', 'captivating', 'traditions', 'enriching', 'place', 'benefit', 'engage', 'life', 'couple', 'effort', 'bit', 'Lanka', 'showcasing', 'contributions', 'loved', 'learn', 'visitors', 'exploring', 'activities', 'displays', 'kids', 'family', 'Visiting', 'peaceful', 'puppet', 'interesting', 'felt', 'steeped', 'Wickramasinghes', 'heritage', 'anyone', 'appreciated', 'crafts', 'Lankas', 'visit', 'took', 'missed', 'culture', 'literature', 'house', 'areas', 'section', 'puppetry', 'trip']",19,9,"history tours, museum visits, cultural experiences, arts and culture"
205,205,Mayan Water Park,7.0688943,79.90223590000002,Sri Lanka,3.7,562.0,"['cleanliness', 'upgrades', 'pool', 'needs', 'expected', 'consider', 'area', 'improvements', 'led', 'variety', 'everything', 'felt', 'want', 'day', 'maintenance', 'spot', 'tube', 'moments', 'use', 'decent', 'adults', 'wave', 'highlight', 'experience', 'price', 'overcrowded', 'attractions', 'fun', 'made', 'youre', 'friends', 'Mayan', 'loved', 'wished', 'look', 'controlling', 'visitors', 'wouldnt', 'park', 'looking', 'shortcomings', 'expectations', 'time', 'visit', 'excited', 'everyone', 'thrilling', 'struggled', 'options', 'took', 'fell', 'outing', 'found', 'play', 'blast', 'excitement', 'adding', 'benefit', 'place', 'activities', 'repair', 'areas', 'repeat', 'bag', 'Park', 'number', 'relax', 'tubes', 'facilities', 'find', 'management', 'staff', 'kids', 'Water', 'family', 'recommend']",18,11,"amusement parks, water parks"
206,206,Meemure,7.432645299999999,80.8460822,Meemure Sri Lanka,3.0749999999999984,1.0,"['came', 'bit', 'lack', 'cleanliness', 'signage', 'seemed', 'visited', 'needs', 'expected', 'area', 'stunning', 'feelings', 'hikers', 'trails', 'challenging', 'camping', 'issues', 'felt', 'hiking', 'day', 'maintenance', 'spot', 'disrupted', 'Camping', 'set', 'underwhelming', 'experience', 'fun', 'maps', 'made', 'put', 'tent', 'lacking', 'kids', 'lost', 'visitors', 'scenery', 'wouldnt', 'vibe', 'looking', 'adventure', 'hoping', 'nature', 'making', 'struggled', 'stay', 'fell', 'effort', 'faced', 'found', 'exploration', 'place', 'views', 'anticipated', 'better', 'frustrating', 'staying', 'facilities', 'wellmarked', 'organized', 'get', 'couple', 'Meemure', 'okay', 'improvement', 'trip', 'family', 'recommend']",23,4,"hiking, camping, outdoor adventures"
207,207,Mekichchawa Wewa,8.6611522,80.542828,Puhudivula Rd Sri Lanka,3.4420000000000006,1.0,"['environment', 'neglected', 'lack', 'visited', 'Limited', 'bit', 'needs', 'expected', 'area', 'photo', 'trails', 'feature', 'guided', 'surroundings', 'tranquility', 'felt', 'guides', 'day', 'food', 'spot', 'getaway', 'sunset', 'rides', 'tried', 'enhance', 'Right', 'experience', 'inviting', 'appreciated', 'relaxing', 'boat', 'maintained', 'friends', 'enjoy', 'deserted', 'feeling', 'lost', 'walking', 'interest', 'restrooms', 'Wewa', 'overshadowed', 'brought', 'vendors', 'expectations', 'time', 'opportunity', 'looking', 'expecting', 'seating', 'hoping', 'making', 'missed', 'lake', 'effort', 'absence', 'amenities', 'views', 'things', 'feels', 'activities', 'beauty', 'pathways', 'bored', 'facilities', 'Mekichchawa', 'spent', 'playgrounds', 'attention', 'left', 'couple', 'didnt', 'kids', 'improvement', 'trip', 'family']",35,4,"boat safaris, lake"
208,208,Menik Ganga  Dunhinda Falls,6.848425200000001,81.23835770000002,Buttala Rd Sri Lanka,2.7,143.0,"['bit', 'visited', 'area', 'worth', 'destination', 'photo', 'challenging', 'pit', 'water', 'stumbled', 'felt', 'hiking', 'meet', 'spot', 'getaway', 'finding', 'falls', 'decent', 'waterfall', 'experience', 'surrounding', 'friends', 'Falls', 'youre', 'lacking', 'Dunhinda', 'wouldnt', 'gem', 'paths', 'Menik', 'looking', 'brought', 'expectations', 'enjoyed', 'time', 'visit', 'expecting', 'exploring', 'took', 'Ganga', 'effort', 'found', 'Id', 'better', 'make', 'beauty', 'bag', 'littered', 'leading', 'hoped', 'crowded', 'wellmarked', 'trek', 'Bring', 'Ella', 'couple', 'kids', 'okay', 'trip', 'family', 'recommend']",30,4,"hiking, waterfalls"
209,209,Midigama Right,5.9648146,80.38364229999998,Sri Lanka,4.8,217.0,"['visited', 'crystal', 'stunning', 'getaway', 'wave', 'Overall', 'experience', 'fun', 'friends', 'waters', 'served', 'soaking', 'trees', 'swimming', 'spent', 'staff', 'something', 'food', 'order', 'juice', 'serene', 'key', 'escape', 'looking', 'litter', 'expectations', 'enjoyed', 'time', 'shack', 'hours', 'currents', 'arriving', 'amenities', 'place', 'commercialized', 'coconut', 'couple', 'offers', 'bit', 'Highly', 'people', 'chairs', 'view', 'picturesque', 'spot', 'hidden', 'drinks', 'Right', 'refreshing', 'loved', 'crowds', 'recommended', 'vibe', 'mindful', 'swim', 'dishes', 'get', 'way', 'kids', 'respect', 'family', 'came', 'lack', 'playing', 'lounging', 'water', 'day', 'Midigama', 'anyone', 'appreciated', 'relaxing', 'beach', 'snorkeling', 'gem', 'peak', 'walk', 'visit', 'sipping', 'areas', 'relax', 'wonderful']",30,3,"snorkeling, beach visits"
210,210,Mihintale,8.35,80.5,Mihintale Sri Lanka,4.8,390.0,"['weekends', 'history', 'site', 'stunning', 'mobility', 'ambiance', 'Mihintale', 'children', 'Lankan', 'highlight', 'experience', 'surrounding', 'Nevertheless', 'temples', 'participated', 'found', 'Buddhism', 'landscape', 'spent', 'mustsee', 'Sri', 'families', 'expected', 'challenging', 'hand', 'significance', 'Make', 'chance', 'downside', 'scenery', 'paths', 'top', 'architecture', 'hours', 'sunsets', 'place', 'inspiring', 'ancient', 'plenty', 'taking', 'couple', 'wellmaintained', 'tiring', 'bit', 'Lanka', 'immerse', 'offering', 'breathtaking', 'enlightening', 'rewarding', 'loved', 'crowds', 'spirituality', 'learn', 'reviews', 'shoes', 'wandering', 'based', 'climb', 'holidays', 'exploring', 'views', 'aspects', 'ruins', 'ceremony', 'Visiting', 'peaceful', 'destination', 'interesting', 'issues', 'water', 'overwhelming', 'felt', 'day', 'anyone', 'appreciated', 'made', 'took', 'events', 'culture', 'areas', 'wear', 'trek', 'aweinspiring', 'adds', 'trip']",25,5,"historical monuments, history tours, architecture tours, historic sites"
211,211,Millella Small Waterfall,7.432700099999999,80.4044365,Indulgodakanda Sri Lanka,4.0,162.0,"['rain', 'environment', 'bit', 'visited', 'see', 'glory', 'reach', 'area', 'stunning', 'family', 'bring', 'photo', 'trails', 'water', 'shoot', 'splashing', 'felt', 'day', 'picturesque', 'maintenance', 'spot', 'turnoff', 'trickle', 'Kandy', 'Overall', 'understand', 'waterfall', 'Small', 'experience', 'relaxing', 'signs', 'stop', 'fun', 'imagine', 'season', 'surrounding', 'friends', 'retreat', 'youre', 'tripWe', 'lost', 'visitors', 'flow', 'Kurunegala', 'gem', 'dip', 'stream', 'charming', 'enjoyed', 'time', 'visit', 'expecting', 'Ill', 'making', 'nature', 'stay', 'think', 'place', 'views', 'varies', 'make', 'Millella', 'hopes', 'dont', 'relax', 'driving', 'Waterfall', 'trek', 'return', 'kids', 'effort', 'go', 'recommend']",27,1,waterfalls
212,212,Minneriya National Park,8.0156443,80.84467029999998,Sri Lanka,4.6,1293.0,"['reservoir', 'visited', 'wildlife', 'stunning', 'bring', 'parks', 'variety', 'setting', 'safari', 'elephants', 'landscapes', 'highlight', 'Overall', 'afternoon', 'experience', 'friends', 'driver', 'park', 'adventure', 'roads', 'found', 'interact', 'Park', 'animals', 'sighting', 'visiting', 'staff', 'rule', 'regarding', 'wellorganized', 'compared', 'habitat', 'suggest', 'chance', 'downside', 'ecosystem', 'Minneriya', 'watching', 'heat', 'enjoyed', 'expectations', 'time', 'exit', 'manage', 'place', 'viewing', 'birdlife', 'camera', 'plenty', 'gathered', 'offers', 'wellmaintained', 'see', 'shared', 'strict', 'jeep', 'season', 'crowds', 'exploring', 'avoid', 'options', 'rewarded', 'morning', 'staying', 'Bring', 'mustvisit', 'family', 'recommend', 'gathering', 'lovers', 'water', 'day', 'National', 'tour', 'facts', 'designated', 'made', 'encounters', 'visit', 'photography', 'areas', 'crowded', 'views', 'limited']",31,2,"wildlife viewing, safaris, bird watching, photography"
213,213,Mirisawetiya,8.3449317,80.3889742,Anuradhapura Sri Lanka,5.0,1703.0,"['keep', 'history', 'fascinating', 'site', 'stunning', 'Anuradhapura', 'grounds', 'understand', 'Overall', 'experience', 'signs', 'maintained', 'fun', 'surrounding', 'friends', 'midday', 'prepared', 'reflection', 'found', 'attire', 'monkeys', 'visiting', 'take', 'Sri', 'Dont', 'immersion', 'stupas', 'tranquility', 'combined', 'significance', 'craftsmanship', 'English', 'partner', 'youre', 'downside', 'dress', 'learning', 'heat', 'enjoyed', 'time', 'making', 'architecture', 'tourists', 'camera', 'spotting', 'bit', 'breathtaking', 'forget', 'shared', 'stories', 'spot', 'gardens', 'help', 'group', 'loved', 'magnificent', 'age', 'education', 'shoes', 'exploring', 'avoid', 'mind', 'truly', 'Mirisawetiya', 'beauty', 'showcases', 'morning', 'details', 'plan', 'kids', 'welcoming', 'family', 'recommend', 'Visiting', 'conversations', 'stupa', 'rules', 'area', 'locals', 'pictures', 'felt', 'heritage', 'stop', 'made', 'Lankas', 'visit', 'hoping', 'mesmerizing', 'took', 'outing', 'think', 'aweinspiring', 'trip']",36,5,"historical monuments, history tours, architecture tours, sightseeing"
214,214,Mirissa,5.9482620000000015,80.4715866,Mirissa Sri Lanka,3.5580000000000003,1.0,"['seemed', 'stunning', 'rushed', 'setting', 'getaway', 'highlight', 'underwhelming', 'experience', 'price', 'waters', 'adventure', 'skip', 'fell', 'swimming', 'management', 'distance', 'expected', 'dampened', 'worth', 'whales', 'sunset', 'boat', 'beaches', 'cruises', 'choppy', 'scenery', 'looking', 'cruise', 'watching', 'expectations', 'enjoyed', 'time', 'making', 'stay', 'tourists', 'hopes', 'tip', 'life', 'couple', 'marred', 'dolphins', 'bit', 'see', 'overwhelmed', 'sea', 'wouldnt', 'stops', 'excited', 'mood', 'bag', 'cattle', 'went', 'kids', 'improve', 'go', 'family', 'recommend', 'beautiful', 'felt', 'capacity', 'overcrowded', 'relaxing', 'Mirissa', 'crew', 'desired', 'charter', 'hoping', 'took', 'music', 'outing', 'lot', 'number', 'passengers', 'attention', 'left', 'views', 'groups', 'trying', 'party']",27,8,"sea cruises, whale watching, beach visits"
215,215,Mirissa Beach,5.9447028,80.45916079999998,Mirissa Sri Lanka,4.6,1748.0,"['weekends', 'seafood', 'stunning', 'highlight', 'Overall', 'experience', 'conditions', 'waters', 'sand', 'daunting', 'found', 'make', 'creatures', 'restaurants', 'visiting', 'coast', 'Sri', 'surfers', 'worth', 'tranquility', 'sunset', 'waves', 'youre', 'downside', 'surfing', 'looking', 'perfect', 'watching', 'expectations', 'enjoyed', 'time', 'corals', 'making', 'amazing', 'exceeded', 'place', 'plenty', 'taking', 'offers', 'bit', 'Lanka', 'see', 'consider', 'breathtaking', 'spot', 'crystalclear', 'season', 'loved', 'crowds', 'vibe', 'exploring', 'saw', 'parties', 'options', 'detracts', 'sports', 'dining', 'cafes', 'activities', 'went', 'find', 'beachside', 'memories', 'get', 'kids', 'family', 'recommend', 'beautiful', 'playing', 'destination', 'locals', 'times', 'lounging', 'water', 'day', 'anyone', 'explored', 'relaxing', 'beach', 'beachfront', 'snorkeling', 'Mirissa', 'gem', 'peak', 'combination', 'Lankas', 'crowded', 'relax', 'Beach', 'views', 'heads', 'vibrant']",36,3,"beach visits, beachfront dining, snorkeling, surfing"
